index,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
15904,1451938,Women,29,Teenager,05-06-2022,Jun,Delivered,Myntra,kurta,XXL,1,INR,382,NAGAMALAIPUDUKOTTAI,TAMIL NADU,625019,IN,FALSE
15905,6502708,Men,25,Teenager,05-06-2022,Jun,Delivered,Meesho,Set,XXL,1,INR,1068,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
15906,9762819,Women,34,Adult,05-06-2022,Jun,Delivered,Myntra,Western Dress,3XL,1,INR,786,Noida,UTTAR PRADESH,201009,IN,FALSE
15907,275957,Women,24,Teenager,05-06-2022,Jun,Delivered,Myntra,kurta,L,1,INR,496,BHOPAL,MADHYA PRADESH,462042,IN,FALSE
15908,7011928,Women,27,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,S,1,INR,1099,NOIDA,UTTAR PRADESH,201309,IN,FALSE
15909,2192501,Women,37,Adult,05-06-2022,Jun,Delivered,Amazon,Set,3XL,1,INR,692,BENGALURU,KARNATAKA,560037,IN,FALSE
15910,7028793,Men,34,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XS,1,INR,653,BENGALURU,KARNATAKA,560068,IN,FALSE
15911,7028793,Men,28,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,M,1,INR,694,NEW DELHI,DELHI,110091,IN,FALSE
15912,126367,Women,37,Adult,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,788,CHIKHAL KASA,CHHATTISGARH,491228,IN,FALSE
15913,9054467,Women,31,Adult,05-06-2022,Jun,Delivered,Nalli,Western Dress,XS,1,INR,426,HYDERABAD,TELANGANA,500084,IN,FALSE
15914,3783940,Men,39,Adult,05-06-2022,Jun,Delivered,Myntra,Set,L,1,INR,999,HYDERABAD,TELANGANA,500072,IN,FALSE
15915,6588446,Women,49,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XXL,1,INR,345,DEWAS,MADHYA PRADESH,455001,IN,FALSE
15916,9545609,Women,34,Adult,05-06-2022,Jun,Delivered,Myntra,kurta,S,1,INR,435,ERODE,TAMIL NADU,638011,IN,FALSE
15917,632917,Men,46,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XL,1,INR,664,SECUNDERABAD,TELANGANA,500011,IN,FALSE
15918,8075837,Women,25,Teenager,05-06-2022,Jun,Delivered,Amazon,Western Dress,XXL,1,INR,792,NUZVID,ANDHRA PRADESH,521201,IN,FALSE
15919,8075837,Women,24,Teenager,05-06-2022,Jun,Refunded,Myntra,kurta,L,1,INR,301,KOLHAPUR,MAHARASHTRA,416008,IN,FALSE
15920,4573592,Women,62,Senior,05-06-2022,Jun,Delivered,Flipkart,Set,XL,1,INR,999,PATIALA,PUNJAB,147002,IN,FALSE
15921,8791655,Men,75,Senior,05-06-2022,Jun,Delivered,Myntra,Set,L,1,INR,828,BENGALURU,KARNATAKA,560035,IN,FALSE
15922,4817534,Men,33,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,S,1,INR,801,BHOPAL,MADHYA PRADESH,462001,IN,FALSE
15923,7942228,Women,73,Senior,05-06-2022,Jun,Delivered,Flipkart,Western Dress,XXL,1,INR,825,NOIDA,UTTAR PRADESH,201301,IN,FALSE
15924,2894425,Men,57,Senior,05-06-2022,Jun,Delivered,Flipkart,Set,XS,1,INR,771,MANGALURU,KARNATAKA,575006,IN,FALSE
15925,3648244,Women,20,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,M,1,INR,850,KANPUR,UTTAR PRADESH,208025,IN,FALSE
15926,5403434,Women,72,Senior,05-06-2022,Jun,Delivered,Myntra,Set,M,1,INR,563,COIMBATORE,TAMIL NADU,641035,IN,FALSE
15927,8762605,Women,24,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,XXL,1,INR,597,SAHARANPUR,UTTAR PRADESH,247001,IN,FALSE
15928,8655424,Women,55,Senior,05-06-2022,Jun,Delivered,Amazon,Set,XL,1,INR,773,GURUGRAM,HARYANA,122006,IN,FALSE
15929,6223703,Women,56,Senior,05-06-2022,Jun,Delivered,Others,Set,XXL,1,INR,854,BHIMADOLE,ANDHRA PRADESH,534425,IN,FALSE
15930,8879588,Women,23,Teenager,05-06-2022,Jun,Delivered,Amazon,kurta,XXL,1,INR,399,VIJAYAWADA,ANDHRA PRADESH,520007,IN,FALSE
15931,2843255,Men,25,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,L,1,INR,655,KOLKATA,WEST BENGAL,700020,IN,FALSE
15932,5765080,Women,55,Senior,05-06-2022,Jun,Delivered,Myntra,Western Dress,3XL,1,INR,721,NAGERCOIL,TAMIL NADU,629001,IN,FALSE
15933,7776498,Women,69,Senior,05-06-2022,Jun,Delivered,Myntra,Western Dress,XL,1,INR,725,HYDERABAD,TELANGANA,500081,IN,FALSE
15934,3252256,Women,46,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XL,1,INR,568,THIRUVANANTHAPURAM,KERALA,695607,IN,FALSE
15935,8894338,Women,42,Adult,05-06-2022,Jun,Delivered,Myntra,Set,L,1,INR,597,HYDERABAD,TELANGANA,500019,IN,FALSE
15936,9331461,Women,19,Teenager,05-06-2022,Jun,Delivered,Myntra,kurta,XXL,1,INR,487,CHENNAI,TAMIL NADU,600040,IN,FALSE
15937,7513781,Women,33,Adult,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,599,PANIPAT,HARYANA,132140,IN,FALSE
15938,9918562,Women,22,Teenager,05-06-2022,Jun,Delivered,Amazon,kurta,L,1,INR,459,VENGOLA,KERALA,683556,IN,FALSE
15939,2201511,Women,68,Senior,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,461,LAKHANPUR,JAMMU & KASHMIR,184152,IN,FALSE
15940,9190698,Women,34,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XXL,1,INR,487,GUDIVADA KRISHNA DISTRICT,ANDHRA PRADESH,521301,IN,FALSE
15941,6665395,Women,24,Teenager,05-06-2022,Jun,Delivered,Myntra,Top,XL,1,INR,299,Bengaluru,KARNATAKA,560035,IN,FALSE
15942,1404586,Women,37,Adult,05-06-2022,Jun,Delivered,Nalli,Set,XL,1,INR,1319,NEW DELHI,DELHI,110034,IN,FALSE
15943,569726,Women,54,Senior,05-06-2022,Jun,Delivered,Ajio,kurta,S,1,INR,481,JORHAT,ASSAM,785013,IN,FALSE
15944,9365241,Women,34,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,6XL,1,INR,817,NOIDA,UTTAR PRADESH,201301,IN,FALSE
15945,4082559,Men,30,Adult,05-06-2022,Jun,Delivered,Amazon,Set,3XL,1,INR,525,NAVI MUMBAI,MAHARASHTRA,410209,IN,FALSE
15946,6659158,Women,39,Adult,05-06-2022,Jun,Delivered,Flipkart,Western Dress,S,1,INR,588,BENGALURU,KARNATAKA,560038,IN,FALSE
15947,463623,Men,33,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XL,1,INR,599,BENGALURU,KARNATAKA,560021,IN,FALSE
15948,2233634,Women,44,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,L,1,INR,292,CHENNUR,ANDHRA PRADESH,516162,IN,FALSE
15949,8848168,Women,20,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,999,RANAGHAT,WEST BENGAL,741201,IN,FALSE
15950,4982923,Women,37,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,XXL,1,INR,888,BENGALURU,KARNATAKA,560004,IN,FALSE
15951,6479475,Women,50,Senior,05-06-2022,Jun,Delivered,Myntra,kurta,XL,1,INR,764,NEW DELHI,DELHI,110013,IN,FALSE
15952,2231323,Women,56,Senior,05-06-2022,Jun,Delivered,Amazon,kurta,6XL,1,INR,469,KAYAMKULAM,KERALA,690535,IN,FALSE
15953,768464,Women,18,Teenager,05-06-2022,Jun,Cancelled,Myntra,kurta,S,1,INR,345,MUDBIDRI,KARNATAKA,574227,IN,FALSE
15954,4347582,Men,44,Adult,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,999,KOLKATA,WEST BENGAL,700034,IN,FALSE
15955,1909168,Men,37,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XXL,1,INR,597,NEW DELHI,DELHI,110047,IN,FALSE
15956,8135067,Men,31,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XXL,1,INR,499,NEW DELHI,DELHI,110002,IN,FALSE
15957,4396634,Women,49,Adult,05-06-2022,Jun,Delivered,Myntra,Set,3XL,1,INR,635,Ahmedabad,GUJARAT,382424,IN,FALSE
15958,4991886,Women,49,Adult,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,563,SHIMLA,HIMACHAL PRADESH,171001,IN,FALSE
15959,1481951,Women,48,Adult,05-06-2022,Jun,Delivered,Flipkart,Western Dress,3XL,1,INR,566,Faridabad,HARYANA,121101,IN,FALSE
15960,2142487,Women,64,Senior,05-06-2022,Jun,Delivered,Flipkart,kurta,XL,1,INR,362,HYDERABAD,TELANGANA,500062,IN,FALSE
15961,2590743,Women,39,Adult,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,835,VIRALIMALAI,TAMIL NADU,621316,IN,FALSE
15962,5763373,Women,23,Teenager,05-06-2022,Jun,Delivered,Myntra,Saree,Free,1,INR,1319,MADHUBANI,BIHAR,847212,IN,FALSE
15963,3812913,Women,45,Adult,05-06-2022,Jun,Delivered,Myntra,Top,XXL,1,INR,338,Chennai,TAMIL NADU,600071,IN,FALSE
15964,3389024,Women,20,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,XL,1,INR,999,HYDERABAD,TELANGANA,500034,IN,FALSE
15965,6546241,Men,30,Adult,05-06-2022,Jun,Delivered,Myntra,Set,S,1,INR,999,BIHARSHARIF,BIHAR,803101,IN,FALSE
15966,4084900,Men,50,Senior,05-06-2022,Jun,Delivered,Amazon,Set,3XL,1,INR,496,BHUBANESWAR,ODISHA,751003,IN,FALSE
15967,4084900,Women,35,Adult,05-06-2022,Jun,Delivered,Amazon,Saree,Free,1,INR,846,HYDERABAD,TELANGANA,500070,IN,FALSE
15968,945247,Women,18,Teenager,05-06-2022,Jun,Delivered,Meesho,Blouse,XL,1,INR,319,BENGALURU,KARNATAKA,560100,IN,FALSE
15969,945247,Women,44,Adult,05-06-2022,Jun,Refunded,Meesho,Saree,Free,1,INR,291,ALUVA,KERALA,683101,IN,FALSE
15970,5572993,Women,28,Teenager,05-06-2022,Jun,Delivered,Myntra,kurta,3XL,1,INR,487,AHMEDABAD,GUJARAT,380004,IN,FALSE
15971,1780568,Women,30,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,M,1,INR,534,PARAVUR,KERALA,683513,IN,FALSE
15972,3920588,Women,49,Adult,05-06-2022,Jun,Delivered,Myntra,kurta,XL,1,INR,376,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
15973,3653513,Women,31,Adult,05-06-2022,Jun,Delivered,Myntra,Set,3XL,1,INR,560,NEW DELHI,DELHI,110092,IN,FALSE
15974,8743933,Women,47,Adult,05-06-2022,Jun,Delivered,Myntra,kurta,M,1,INR,688,TIRUPATI,ANDHRA PRADESH,517501,IN,FALSE
15975,3406274,Women,29,Teenager,05-06-2022,Jun,Delivered,Meesho,Western Dress,XXL,1,INR,635,GURGAON,HARYANA,122009,IN,FALSE
15976,3910475,Men,22,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,666,ALLAHABAD,UTTAR PRADESH,211019,IN,FALSE
15977,3215670,Women,61,Senior,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,2442,PUNE,MAHARASHTRA,411028,IN,FALSE
15978,2603879,Men,37,Adult,05-06-2022,Jun,Delivered,Ajio,Set,XL,1,INR,950,HYDERABAD,TELANGANA,500074,IN,FALSE
15979,1250329,Women,33,Adult,05-06-2022,Jun,Delivered,Amazon,Western Dress,S,1,INR,725,DHARMAVARAM,ANDHRA PRADESH,515671,IN,FALSE
15980,9620895,Women,27,Teenager,05-06-2022,Jun,Delivered,Nalli,Top,L,1,INR,649,SILIGURI,WEST BENGAL,734010,IN,FALSE
15981,2493448,Women,63,Senior,05-06-2022,Jun,Refunded,Amazon,Set,XL,1,INR,464,LUCKNOW,UTTAR PRADESH,226024,IN,FALSE
15982,4238978,Women,47,Adult,05-06-2022,Jun,Delivered,Meesho,Set,L,1,INR,1129,GUWAHATI,ASSAM,781017,IN,FALSE
15983,9716123,Women,43,Adult,05-06-2022,Jun,Delivered,Others,Set,XS,1,INR,899,PATHALGAON,CHHATTISGARH,496118,IN,FALSE
15984,7133099,Women,38,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,495,VADODARA,GUJARAT,390003,IN,FALSE
15985,746547,Women,38,Adult,05-06-2022,Jun,Delivered,Amazon,Western Dress,S,1,INR,699,GUWAHATI,ASSAM,781006,IN,FALSE
15986,9151025,Women,44,Adult,05-06-2022,Jun,Returned,Flipkart,Set,XXL,1,INR,612,KADAPA,ANDHRA PRADESH,516003,IN,FALSE
15987,7327130,Men,29,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,XL,1,INR,696,BENGALURU,KARNATAKA,560015,IN,FALSE
15988,9853996,Women,39,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,M,1,INR,432,AURANGABAD,MAHARASHTRA,431003,IN,FALSE
15989,2405614,Women,78,Senior,05-06-2022,Jun,Delivered,Myntra,Set,L,1,INR,788,Mumbai,MAHARASHTRA,400050,IN,FALSE
15990,5765688,Men,45,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XL,1,INR,799,BENGALURU,KARNATAKA,560066,IN,FALSE
15991,4685139,Women,47,Adult,05-06-2022,Jun,Delivered,Amazon,Western Dress,XXL,1,INR,625,MYSURU,KARNATAKA,570026,IN,FALSE
15992,7409932,Men,21,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,M,1,INR,759,GREATER NOIDA WEST,UTTAR PRADESH,201306,IN,FALSE
15993,3300319,Women,30,Adult,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,573,NAVI MUMBAI,MAHARASHTRA,410208,IN,FALSE
15994,3945018,Women,25,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,S,1,INR,599,Shahdara,DELHI,110032,IN,FALSE
15995,4951114,Women,25,Teenager,05-06-2022,Jun,Delivered,Others,Saree,Free,1,INR,759,JABALPUR,MADHYA PRADESH,482003,IN,FALSE
15996,7384243,Women,28,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,XL,1,INR,613,BENGALURU,KARNATAKA,560049,IN,FALSE
15997,9741993,Men,39,Adult,05-06-2022,Jun,Returned,Myntra,Set,XL,1,INR,1140,Thane,MAHARASHTRA,400612,IN,FALSE
15998,9039765,Women,42,Adult,05-06-2022,Jun,Delivered,Myntra,kurta,L,1,INR,484,PUNE,MAHARASHTRA,411040,IN,FALSE
15999,896901,Women,37,Adult,05-06-2022,Jun,Delivered,Myntra,Western Dress,XL,1,INR,735,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
16000,1289257,Women,38,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,XL,1,INR,699,chandigarh,CHANDIGARH,160047,IN,FALSE
16001,9758341,Women,49,Adult,05-06-2022,Jun,Delivered,Amazon,Set,L,1,INR,850,BARABANKI,UTTAR PRADESH,225001,IN,FALSE
16002,7430223,Women,24,Teenager,05-06-2022,Jun,Delivered,Myntra,kurta,XL,1,INR,568,SONIPAT,HARYANA,131001,IN,FALSE
16003,9124647,Women,43,Adult,05-06-2022,Jun,Delivered,Flipkart,Top,L,1,INR,751,FARIDABAD,HARYANA,121006,IN,FALSE
16004,5940149,Women,43,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,M,1,INR,759,NEW DELHI,DELHI,110092,IN,FALSE
16005,2273076,Women,49,Adult,05-06-2022,Jun,Delivered,Nalli,Set,3XL,1,INR,1186,Bijnor,UTTAR PRADESH,246701,IN,FALSE
16006,2962449,Men,74,Senior,05-06-2022,Jun,Delivered,Amazon,Set,L,1,INR,1072,NEW DELHI,DELHI,110018,IN,FALSE
16007,7063664,Men,26,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,M,1,INR,1099,CHENNAI,TAMIL NADU,600004,IN,FALSE
16008,9421722,Women,34,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,L,1,INR,561,PARGI,TELANGANA,501501,IN,FALSE
16009,9421722,Women,36,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XXL,1,INR,453,GORAKHPUR,UTTAR PRADESH,273016,IN,FALSE
16010,7050599,Women,29,Teenager,05-06-2022,Jun,Delivered,Nalli,Western Dress,M,1,INR,859,BHOPAL,MADHYA PRADESH,462001,IN,FALSE
16011,344506,Men,44,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,S,1,INR,771,KOLKATA,WEST BENGAL,700001,IN,FALSE
16012,2263214,Women,63,Senior,05-06-2022,Jun,Delivered,Amazon,kurta,M,1,INR,715,KALYAN,MAHARASHTRA,421301,IN,FALSE
16013,2263214,Women,48,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,XS,1,INR,487,Margao,GOA,403602,IN,FALSE
16014,6876401,Men,45,Adult,05-06-2022,Jun,Delivered,Nalli,Set,XS,1,INR,660,Vadodara,GUJARAT,390018,IN,FALSE
16015,1692142,Men,20,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,3XL,1,INR,612,KADAPA,ANDHRA PRADESH,516003,IN,FALSE
16016,8260141,Men,21,Teenager,05-06-2022,Jun,Delivered,Ajio,Set,XXL,1,INR,899,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
16017,8562061,Women,48,Adult,05-06-2022,Jun,Delivered,Amazon,Top,XS,1,INR,574,BHOPAL,MADHYA PRADESH,462036,IN,FALSE
16018,9122906,Men,23,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,S,1,INR,775,MUMBAI,MAHARASHTRA,400033,IN,FALSE
16019,9921183,Women,37,Adult,05-06-2022,Jun,Returned,Flipkart,Western Dress,M,1,INR,743,KOLHAPUR,MAHARASHTRA,416007,IN,FALSE
16020,2305696,Women,68,Senior,05-06-2022,Jun,Delivered,Myntra,Set,XXL,1,INR,1127,CHENNAI,TAMIL NADU,600073,IN,FALSE
16021,1341207,Women,40,Adult,05-06-2022,Jun,Delivered,Myntra,Set,L,1,INR,771,PATIALA,PUNJAB,147001,IN,FALSE
16022,5107060,Women,20,Teenager,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,635,NEW DELHI,DELHI,110029,IN,FALSE
16023,1613612,Women,28,Teenager,05-06-2022,Jun,Delivered,Amazon,Western Dress,3XL,1,INR,825,PUNE,MAHARASHTRA,411001,IN,FALSE
16024,1913263,Women,64,Senior,05-06-2022,Jun,Delivered,Myntra,kurta,XL,1,INR,579,NEW DELHI,DELHI,110003,IN,FALSE
16025,7406559,Women,40,Adult,05-06-2022,Jun,Delivered,Amazon,Set,L,1,INR,599,GURUGRAM,HARYANA,122002,IN,FALSE
16026,7001581,Women,31,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,399,LUCKNOW,UTTAR PRADESH,226020,IN,FALSE
16027,7001581,Men,26,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,XXL,1,INR,1099,RAICHUR,KARNATAKA,584101,IN,FALSE
16028,1354186,Women,22,Teenager,05-06-2022,Jun,Delivered,Others,kurta,M,1,INR,376,MUMBAI,MAHARASHTRA,400068,IN,FALSE
16029,2011656,Women,32,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XL,1,INR,387,Kota,RAJASTHAN,324005,IN,FALSE
16030,2011656,Women,28,Teenager,05-06-2022,Jun,Delivered,Flipkart,Western Dress,XL,1,INR,735,COONOOR,TAMIL NADU,643231,IN,FALSE
16031,6642403,Women,48,Adult,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,1163,DAMOH,MADHYA PRADESH,470661,IN,FALSE
16032,7846993,Women,42,Adult,05-06-2022,Jun,Delivered,Ajio,kurta,M,1,INR,517,BENGALURU,KARNATAKA,560078,IN,FALSE
16033,808940,Women,42,Adult,05-06-2022,Jun,Refunded,Myntra,kurta,XL,1,INR,364,NAVI MUMBAI,MAHARASHTRA,400708,IN,FALSE
16034,8740944,Women,34,Adult,05-06-2022,Jun,Delivered,Amazon,Set,XS,1,INR,1199,KANPUR,UTTAR PRADESH,208020,IN,FALSE
16035,3788906,Women,25,Teenager,05-06-2022,Jun,Delivered,Nalli,Set,M,1,INR,999,KANPUR,UTTAR PRADESH,208020,IN,FALSE
16036,4273933,Women,44,Adult,05-06-2022,Jun,Delivered,Amazon,Set,S,1,INR,1237,THIRUVANANTHAPURAM,KERALA,695582,IN,FALSE
16037,8531643,Women,78,Senior,05-06-2022,Jun,Delivered,Myntra,kurta,XXL,1,INR,376,Pune,MAHARASHTRA,411027,IN,FALSE
16038,747541,Women,76,Senior,05-06-2022,Jun,Delivered,Amazon,kurta,XS,1,INR,459,BHUBANESWAR,ODISHA,751010,IN,FALSE
16039,8667148,Women,71,Senior,05-06-2022,Jun,Delivered,Amazon,Western Dress,M,1,INR,724,MUMBAI,MAHARASHTRA,400097,IN,FALSE
16040,7640718,Women,23,Teenager,05-06-2022,Jun,Delivered,Amazon,kurta,M,1,INR,259,HYDERABAD,TELANGANA,500064,IN,FALSE
16041,3545702,Women,39,Adult,05-06-2022,Jun,Delivered,Myntra,kurta,M,1,INR,301,THIRUVANANTHAPURAM,KERALA,695002,IN,FALSE
16042,3848886,Women,40,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,459,Bangalore,KARNATAKA,560070,IN,FALSE
16043,1053168,Women,39,Adult,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,635,Kamareddy,TELANGANA,503302,IN,FALSE
16044,5478728,Women,29,Teenager,05-06-2022,Jun,Delivered,Myntra,Set,S,1,INR,1115,NEW DELHI,DELHI,110085,IN,FALSE
16045,5476851,Women,44,Adult,05-06-2022,Jun,Cancelled,Amazon,Western Dress,L,1,INR,899,ALLAHABAD,UTTAR PRADESH,211003,IN,FALSE
16046,2518395,Women,32,Adult,05-06-2022,Jun,Delivered,Amazon,Set,S,1,INR,1099,BANGALORE,KARNATAKA,560076,IN,FALSE
16047,6543353,Women,40,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,XL,1,INR,599,HYDERABAD,TELANGANA,500055,IN,FALSE
16048,7235858,Women,76,Senior,05-06-2022,Jun,Delivered,Myntra,Western Dress,M,1,INR,744,THANE,MAHARASHTRA,400607,IN,FALSE
16049,1160211,Women,28,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,763,CHENNAI,TAMIL NADU,600125,IN,FALSE
16050,5733327,Women,42,Adult,05-06-2022,Jun,Refunded,Amazon,kurta,XXL,1,INR,399,BENGALURU,KARNATAKA,560102,IN,FALSE
16051,4745447,Women,73,Senior,05-06-2022,Jun,Delivered,Others,kurta,6XL,1,INR,469,BENGALURU,KARNATAKA,560092,IN,FALSE
16052,3955433,Women,37,Adult,05-06-2022,Jun,Delivered,Amazon,kurta,3XL,1,INR,380,NEW DELHI,DELHI,110076,IN,FALSE
16053,3709511,Women,33,Adult,05-06-2022,Jun,Delivered,Myntra,Set,M,1,INR,680,MUMBAI,MAHARASHTRA,400063,IN,FALSE
16054,5698617,Men,48,Adult,05-06-2022,Jun,Delivered,Amazon,Set,M,1,INR,999,PUNE,MAHARASHTRA,412308,IN,FALSE
16055,8296516,Men,39,Adult,05-06-2022,Jun,Delivered,Myntra,Set,S,1,INR,1125,GUNTUR,ANDHRA PRADESH,522001,IN,FALSE
16056,3853503,Women,34,Adult,05-06-2022,Jun,Delivered,Flipkart,Top,XXL,1,INR,529,JAIPUR,RAJASTHAN,302012,IN,FALSE
16057,9861843,Women,41,Adult,05-06-2022,Jun,Delivered,Flipkart,Set,3XL,1,INR,613,HYDERABAD,TELANGANA,500040,IN,FALSE
16058,8942507,Men,29,Teenager,05-06-2022,Jun,Delivered,Ajio,Set,M,1,INR,1126,JAMSHEDPUR,JHARKHAND,832110,IN,FALSE
16059,6439836,Women,33,Adult,05-06-2022,Jun,Delivered,Amazon,Set,S,1,INR,1126,Alappuzha,KERALA,689121,IN,FALSE
16060,1202991,Women,38,Adult,05-06-2022,Jun,Delivered,Myntra,Top,M,1,INR,540,NARASARAOPET,ANDHRA PRADESH,522601,IN,FALSE
16061,9348427,Women,65,Senior,05-06-2022,Jun,Delivered,Myntra,Set,3XL,1,INR,599,GURGAON,HARYANA,122011,IN,FALSE
16062,1830249,Women,19,Teenager,05-06-2022,Jun,Delivered,Amazon,Set,XXL,1,INR,1299,SULTANPUR,UTTAR PRADESH,227801,IN,FALSE
16063,4500980,Women,37,Adult,05-06-2022,Jun,Delivered,Flipkart,kurta,XXL,1,INR,518,CHIRALA,ANDHRA PRADESH,523156,IN,FALSE
16064,9276369,Women,29,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,XXL,1,INR,517,MUNGER,BIHAR,811201,IN,FALSE
16065,5923011,Women,74,Senior,05-06-2022,Jun,Delivered,Flipkart,kurta,S,1,INR,399,KOLKATA,WEST BENGAL,700002,IN,FALSE
16066,3542669,Women,50,Senior,05-06-2022,Jun,Delivered,Others,Western Dress,XL,1,INR,735,Kolkata,WEST BENGAL,700127,IN,FALSE
16067,5451082,Men,26,Teenager,05-06-2022,Jun,Returned,Amazon,Set,3XL,1,INR,1260,RISHRA,WEST BENGAL,712248,IN,FALSE
16068,9099427,Women,76,Senior,05-06-2022,Jun,Delivered,Myntra,kurta,3XL,1,INR,435,HYDERABAD,TELANGANA,500070,IN,FALSE
16069,9099427,Women,20,Teenager,05-06-2022,Jun,Delivered,Flipkart,kurta,M,1,INR,399,PUDUCHERRY,PUDUCHERRY,605012,IN,FALSE
16070,9099427,Women,75,Senior,05-06-2022,Jun,Delivered,Amazon,kurta,M,1,INR,729,JORHAT,ASSAM,785001,IN,FALSE
16071,6176843,Women,49,Adult,05-06-2022,Jun,Delivered,Myntra,Top,XL,1,INR,665,CHENNAI,TAMIL NADU,600078,IN,FALSE
16072,4770761,Women,56,Senior,05-06-2022,Jun,Cancelled,Flipkart,Top,XS,1,INR,545,NARAYANPET,TELANGANA,509210,IN,FALSE
16073,4408429,Men,44,Adult,05-06-2022,Jun,Delivered,Myntra,Set,3XL,1,INR,1432,CHENNAI,TAMIL NADU,600085,IN,FALSE
16074,6680832,Women,37,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XS,1,INR,969,MUMBAI,MAHARASHTRA,400034,IN,FALSE
16075,8356607,Women,36,Adult,05-06-2022,Jun,Delivered,Others,Set,3XL,1,INR,927,VARKALA,KERALA,695141,IN,FALSE
16076,8171453,Men,23,Teenager,05-06-2022,Jun,Delivered,Flipkart,Set,XS,1,INR,571,PUNE,MAHARASHTRA,411036,IN,FALSE
16077,1372876,Women,33,Adult,05-06-2022,Jun,Delivered,Amazon,Set,3XL,1,INR,655,HYDERABAD,TELANGANA,500028,IN,FALSE
16078,4763412,Women,69,Senior,05-06-2022,Jun,Delivered,Others,Top,3XL,1,INR,676,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
16079,2134763,Women,23,Teenager,05-06-2022,Jun,Delivered,Amazon,kurta,XL,1,INR,526,SINGRAULI,MADHYA PRADESH,486889,IN,FALSE
16080,8612271,Women,31,Adult,05-06-2022,Jun,Delivered,Myntra,Set,XXL,1,INR,1173,DULIAJAN,ASSAM,786602,IN,FALSE
16081,8034687,Women,34,Adult,05-06-2022,Jun,Delivered,Flipkart,Top,S,1,INR,518,DARBHANGA,BIHAR,846001,IN,FALSE
